Inj	tm40	tm30	tm20	tm10	t0	t10	t20	t30	t40	t50	t60	t70
0.5790909	0.00922999999999999	0.00706999999999999	0.01	0.00783	0.00423999999999999	0.00143000000000001	-0.00749	-0.01572	-0.02301	-0.02795	-0.03722	-0.03713
0.5895913	0.00974	0.0112	0.00922000000000001	0.00856999999999999	0.00728000000000001	0.00111	-0.00808	-0.01692	-0.02233	-0.02896	-0.03544	-0.03825
0.6002822	0.00928999999999999	0.00922000000000001	0.00971	0.00806999999999999	0.00422	0.000519999999999993	-0.00885	-0.01604	-0.02202	-0.0293	-0.03619	-0.03976
0.6111669	0.00971	0.0096	0.00921999999999998	0.01049	0.00661999999999999	0.00322	-0.00825000000000001	-0.01526	-0.0215	-0.02844	-0.03562	-0.0411
0.622249	0.0103	0.00756999999999999	0.01025	0.00966	0.00706999999999999	0.00123000000000001	-0.00852	-0.01275	-0.02318	-0.02896	-0.03612	-0.04005
0.633532	0.00794	0.01055	0.01076	0.00867000000000001	0.00339	0.00292999999999999	-0.00716999999999998	-0.01439	-0.02355	-0.0316	-0.03702	-0.04154
0.6450197	0.00811000000000001	0.01134	0.00860999999999998	0.00876000000000002	0.00572	0.00128999999999999	-0.00818999999999998	-0.01827	-0.02362	-0.03097	-0.03687	-0.0426
0.6567156	0.00917999999999999	0.00714000000000001	0.00997000000000001	0.00974999999999998	0.00331999999999999	0.00232000000000002	-0.00836000000000001	-0.01551	-0.02419	-0.03216	-0.03451	-0.04028
0.6686236	0.00884000000000001	0.00846000000000002	0.01195	0.01037	0.00569	0.00353000000000001	-0.00687000000000001	-0.01239	-0.02378	-0.03001	-0.0355	-0.0411
0.6807475	0.00781000000000001	0.00969999999999999	0.00921999999999998	0.00745999999999999	0.00739000000000001	0.000799999999999995	-0.00447999999999998	-0.01516	-0.02238	-0.03033	-0.03552	-0.04072
0.6930913	0.00794	0.00920000000000001	0.01046	0.01018	0.00558999999999998	0.00184000000000001	-0.00678999999999999	-0.01521	-0.02252	-0.03063	-0.03564	-0.04246
0.7056589	0.00924	0.00801000000000002	0.00915000000000002	0.00907999999999998	0.00511	0.000209999999999988	-0.00942000000000001	-0.01636	-0.02525	-0.02897	-0.03624	-0.04208
0.7184543	0.00816	0.00883	0.00853999999999999	0.00719999999999998	0.00611	0.00122	-0.00755999999999998	-0.01278	-0.02193	-0.02961	-0.0354	-0.04143
0.7314818	0.00797	0.00929000000000002	0.00976000000000002	0.00933999999999999	0.00296000000000002	0.000609999999999999	-0.00781999999999999	-0.01707	-0.02271	-0.02928	-0.03515	-0.04011
0.7447455	0.00878000000000001	0.00902999999999998	0.01122	0.01008	0.00574999999999998	0.00123000000000001	-0.00694	-0.01434	-0.02586	-0.02943	-0.03697	-0.04137
0.7582497	0.00933999999999999	0.0098	0.01119	0.0088	0.00541	0.00134000000000001	-0.00569	-0.01329	-0.02452	-0.02916	-0.03753	-0.04077
0.7719988	0.00872999999999999	0.00936000000000001	0.00983999999999999	0.00888	0.00627	0.000519999999999993	-0.00848000000000002	-0.01363	-0.02398	-0.03044	-0.03571	-0.04107
0.7859972	0.00849	0.00860000000000002	0.00971	0.00833	0.00553999999999999	-0.000790000000000013	-0.00876000000000002	-0.01476	-0.02283	-0.02949	-0.03774	-0.04007
0.8002494	0.00836000000000001	0.00963	0.00985	0.00886999999999999	0.00558	0.000419999999999976	-0.00689000000000001	-0.01587	-0.02396	-0.03035	-0.03716	-0.04143
0.8147601	0.00795999999999999	0.00684999999999999	0.01089	0.00825999999999999	0.00674	0.00312000000000001	-0.00782000000000002	-0.01379	-0.02371	-0.02994	-0.03549	-0.04134
0.8295339	0.00846999999999998	0.00953999999999999	0.01005	0.01069	0.00808	6.99999999999867e-05	-0.00724	-0.01452	-0.02411	-0.02961	-0.03671	-0.0404
0.8445755	0.00770999999999999	0.00742000000000001	0.00952999999999998	0.00789999999999999	0.00489000000000001	0.00291	-0.00759000000000001	-0.01664	-0.02538	-0.03167	-0.03696	-0.04175
0.8598899	0.00670999999999999	0.00741	0.01043	0.0106	0.00786000000000001	0.000799999999999995	-0.00717000000000001	-0.01308	-0.02461	-0.03068	-0.03613	-0.04289
0.875482	0.00853999999999999	0.00824	0.00838999999999998	0.00992000000000001	0.00387999999999999	0.00273999999999999	-0.00797	-0.01604	-0.02457	-0.0293	-0.03615	-0.04261
0.8913568	0.00787000000000002	0.0088	0.00831999999999999	0.01045	0.00399000000000002	0.000700000000000006	-0.00736000000000001	-0.01579	-0.02464	-0.03142	-0.03744	-0.04303
0.9075195	0.00767999999999999	0.00864999999999999	0.00889000000000001	0.00892000000000001	0.00444	0.00402	-0.00836000000000001	-0.01624	-0.0236	-0.02962	-0.03786	-0.04029
0.9239752	0.00713	0.00841	0.00948000000000002	0.00736000000000001	0.00572	0.00122	-0.00980999999999999	-0.01355	-0.02224	-0.02922	-0.03674	-0.04067
0.9407294	0.00864000000000001	0.00870000000000001	0.00767999999999999	0.0071	0.00564999999999999	0.00137999999999999	-0.00720000000000001	-0.01412	-0.02381	-0.02744	-0.03688	-0.04252
0.9577873	0.00931999999999999	0.00866999999999998	0.00907999999999998	0.00819	0.00559000000000001	0.00123999999999999	-0.00863	-0.01638	-0.0233	-0.02968	-0.03728	-0.04283
0.9751545	0.00875000000000001	0.00958999999999999	0.0091	0.00816	0.00352	0.00223999999999999	-0.00608	-0.01385	-0.02367	-0.03029	-0.03702	-0.03994
0.9928367	0.00941	0.00819	0.00915000000000002	0.00919999999999999	0.00675999999999999	0.00339	-0.00577	-0.01503	-0.02289	-0.03018	-0.03902	-0.0427
1.010839	0.00908	0.01007	0.00831999999999999	0.00872000000000001	0.00466	0.00332000000000002	-0.00836999999999999	-0.0154	-0.02058	-0.02775	-0.03583	-0.04078
1.029169	0.00866	0.00925999999999999	0.00835	0.00914000000000001	0.00619	0.000200000000000006	-0.00531999999999999	-0.01495	-0.02054	-0.02966	-0.03666	-0.0416
1.04783	0.00869	0.00911999999999999	0.00885	0.00842000000000001	0.00620000000000001	-0.000840000000000007	-0.00656999999999999	-0.01559	-0.02183	-0.02672	-0.03764	-0.04089
1.06683	0.00684999999999999	0.01036	0.0098	0.00844	0.00470999999999999	0.00328999999999999	-0.00837000000000002	-0.0149	-0.01961	-0.02768	-0.03703	-0.04093
1.086175	0.00776000000000002	0.01078	0.00942999999999999	0.00933	0.00763	0.00266999999999998	-0.00704000000000002	-0.01546	-0.02281	-0.02847	-0.0374	-0.04181
1.10587	0.00933	0.00992999999999999	0.00975999999999999	0.00770999999999999	0.00284000000000001	0.00345000000000001	-0.00903000000000001	-0.01703	-0.02268	-0.02677	-0.03659	-0.04256
1.125922	0.00816999999999998	0.00783	0.00839000000000001	0.00935	0.00575999999999999	0.00254000000000001	-0.00888	-0.01423	-0.02097	-0.02818	-0.03533	-0.04039
1.146338	0.00987000000000002	0.00933	0.00949	0.00799999999999998	0.00762000000000002	0.00242999999999999	-0.00699000000000002	-0.01124	-0.02022	-0.02736	-0.03635	-0.04054
1.167124	0.00985	0.01085	0.00847000000000001	0.01022	0.00570999999999999	0.00220999999999999	-0.00692999999999999	-0.01524	-0.02073	-0.02657	-0.03581	-0.03924
1.188287	0.00769	0.01072	0.00850999999999999	0.00716	0.00500999999999999	0.00289	-0.00634000000000001	-0.01444	-0.0188	-0.02705	-0.03248	-0.0382
1.209834	0.00925999999999999	0.00885000000000002	0.01024	0.00822999999999999	0.00631999999999999	0.00165999999999999	-0.00831999999999999	-0.01622	-0.02043	-0.02476	-0.03221	-0.03488
1.231772	0.00896	0.00969	0.00958999999999999	0.00977	0.00504000000000002	0.00133	-0.00574	-0.01534	-0.01754	-0.02262	-0.02697	-0.02657
1.254107	0.00957000000000002	0.00911999999999999	0.00969	0.00972999999999999	0.0081	0.00358999999999998	-0.00527	-0.01226	-0.01662	-0.01436	-0.02161	-0.01764
1.276847	0.00872000000000001	0.01046	0.01126	0.00957999999999998	0.00775000000000001	0.00364999999999999	-0.000370000000000009	-0.00878999999999999	-0.00878999999999999	-0.00464000000000001	-0.00406000000000001	0.00438
1.3	0.00906999999999999	0.01034	0.01011	0.01095	0.01173	0.00942999999999999	0.00312000000000001	0.00353999999999999	0.00547	0.0154	0.0191	0.02698
